,fold,fam,id
624,16s,5s,5s_Fusobacterium-nucleatum-2
625,16s,5s,5s_Fusobacterium-nucleatum-5
626,16s,5s,5s_Gelidium-amansii-2
627,16s,5s,5s_Geobacillus-kaustophilus-2
628,16s,5s,5s_Geobacillus-kaustophilus-3
629,16s,5s,5s_Geobacillus-kaustophilus-7
630,16s,5s,5s_Geobacillus-stearothermophilus-1
631,16s,5s,5s_Gloiopeltis-complanata-1
632,16s,5s,5s_Gluconacetobacter-xylinus-1
633,16s,5s,5s_Gymnosporangium-sabinae-1
634,16s,5s,5s_Haemophilus-influenzae-6
635,16s,5s,5s_Haloarcula-marismortui-2
636,16s,5s,5s_Haloarcula-marismortui-3
637,16s,5s,5s_Halobacterium-salinarum-1
638,16s,5s,5s_Halobacterium-salinarum-2
639,16s,5s,5s_Halococcus-morrhuae-1
640,16s,5s,5s_Haloferax-volcanii-1
641,16s,5s,5s_Halorubrum-distributum-1
642,16s,5s,5s_Halorubrum-distributum-3
643,16s,5s,5s_Halorubrum-distributum-6
644,16s,5s,5s_Halorubrum-saccharovorum-1
645,16s,5s,5s_Halothiobacillus-neapolitanus-1
646,16s,5s,5s_Helianthus-annuus-1
647,16s,5s,5s_Helicobacter-pylori-3
648,16s,5s,5s_Homo-sapiens-1
649,16s,5s,5s_Hyphodontia-paradoxa-1
650,16s,5s,5s_Hyphomicrobium-sp.-5
651,16s,5s,5s_Hyphomicrobium-sp.-6
652,16s,5s,5s_Hyphomicrobium-vulgare-1
653,16s,5s,5s_Idiomarina-loihiensis-2
654,16s,5s,5s_Itersonilia-perplexans-1
655,16s,5s,5s_Juniperus-media-1
656,16s,5s,5s_Kutzneria-albida-1
657,16s,5s,5s_Laccaria-bicolor-1
658,16s,5s,5s_Lactobacillus-acidophilus-1
659,16s,5s,5s_Lactobacillus-brevis-1
660,16s,5s,5s_Lactobacillus-delbrueckii-2
661,16s,5s,5s_Lactobacillus-johnsonii-1
662,16s,5s,5s_Lactobacillus-plantarum-2
663,16s,5s,5s_Lactococcus-lactis-2
664,16s,5s,5s_Legionella-pneumophila-2
665,16s,5s,5s_Leifsonia-xyli-1
666,16s,5s,5s_Lemna-minor-1
667,16s,5s,5s_Lentinula-edodes-1
668,16s,5s,5s_Lentinula-edodes-2
669,16s,5s,5s_Ligia-oceanica-1
670,16s,5s,5s_Lineus-geniculatus-1
671,16s,5s,5s_Listeria-innocua-2
672,16s,5s,5s_Listeria-monocytogenes-2
673,16s,5s,5s_Listeria-monocytogenes-3
674,16s,5s,5s_Loofah-witches-broom-phytoplasma-1
675,16s,5s,5s_Lupinus-angustifolius-1
676,16s,5s,5s_Lycopodium-clavatum-1
677,16s,5s,5s_Magnolia-kobus-1
678,16s,5s,5s_Magnolia-stellata-1
679,16s,5s,5s_Mannheimia-succiniciproducens-1
680,16s,5s,5s_Medicago-sativa-1
681,16s,5s,5s_Meloidogyne-arenaria-1
682,16s,5s,5s_Meloidogyne-arenaria-4
683,16s,5s,5s_Meloidogyne-chitwoodi-1
684,16s,5s,5s_Menoidium-pellucidum-1
685,16s,5s,5s_Methanococcus-vannielii-1
686,16s,5s,5s_Methanococcus-voltae-1
687,16s,5s,5s_Methanococcus-voltae-2
688,16s,5s,5s_Methanopyrus-kandleri-1
689,16s,5s,5s_Methanosarcina-acetivorans-1
690,16s,5s,5s_Methanosarcina-mazei-2
691,16s,5s,5s_Methanospirillum-hungatei-1
692,16s,5s,5s_Methanothermobacter-thermautotrophicus-2
693,16s,5s,5s_Methylobacterium-sp.-1
694,16s,5s,5s_Methylophilus-methylotrophus-1
695,16s,5s,5s_Microbotryum-violaceum-1
696,16s,5s,5s_Micrococcus-luteus-1
697,16s,5s,5s_Micrococcus-luteus-2
698,16s,5s,5s_Microstroma-juglandis-1
699,16s,5s,5s_Misgurnus-fossilis-14
700,16s,5s,5s_Moniliella-acetoabutans-1
701,16s,5s,5s_Mortierella-formosensis-1
702,16s,5s,5s_Mus-musculus-1
703,16s,5s,5s_Mycobacterium-bovis-2
704,16s,5s,5s_Mycobacterium-tuberculosis-2
705,16s,5s,5s_Mycobacterium-tuberculosis-3
706,16s,5s,5s_Mycoplasma-gallisepticum-1
707,16s,5s,5s_Mycoplasma-genitalium-1
708,16s,5s,5s_Mycoplasma-hyopneumoniae-2
709,16s,5s,5s_Mycoplasma-mobile-1
710,16s,5s,5s_Mycoplasma-mycoides-1
711,16s,5s,5s_Mycoplasma-mycoides-2
712,16s,5s,5s_Mycoplasma-pneumoniae-1
713,16s,5s,5s_Mycoplasma-sp.-1
714,16s,5s,5s_Mytilus-edulis-1
715,16s,5s,5s_Mytilus-galloprovincialis-3
716,16s,5s,5s_Nanoarchaeum-equitans-1
717,16s,5s,5s_Natrinema-sp.-1
718,16s,5s,5s_Natronococcus-occultus-1
719,16s,5s,5s_Neisseria-gonorrhoeae-1
720,16s,5s,5s_Neurospora-africana-1
721,16s,5s,5s_Neurospora-africana-2
722,16s,5s,5s_Neurospora-crassa-10
723,16s,5s,5s_Neurospora-crassa-11
724,16s,5s,5s_Neurospora-crassa-12
725,16s,5s,5s_Neurospora-crassa-13
726,16s,5s,5s_Neurospora-crassa-6
727,16s,5s,5s_Neurospora-crassa-9
728,16s,5s,5s_Nicotiana-tabacum-1
729,16s,5s,5s_Nocardia-asteroides-1
730,16s,5s,5s_Oryza-sativa-1
731,16s,5s,5s_Paracoccus-sp.-1
732,16s,5s,5s_Pasteurella-multocida-1
733,16s,5s,5s_Pedobacter-heparinus-1
734,16s,5s,5s_Penicillium-chrysogenum-1
735,16s,5s,5s_Perkinsus-olseni-1
736,16s,5s,5s_Phlyctochytrium-irregulare-1
737,16s,5s,5s_Photobacterium-angustum-1
738,16s,5s,5s_Photobacterium-leiognathi-1
739,16s,5s,5s_Photobacterium-profundum-2
740,16s,5s,5s_Photobacterium-sp.-1
741,16s,5s,5s_Pichia-jadinii-1
742,16s,5s,5s_Pichia-membranifaciens-1
743,16s,5s,5s_Pimelobacter-simplex-1
744,16s,5s,5s_Pirellula-sp.-2
745,16s,5s,5s_Planobispora-longispora-1
746,16s,5s,5s_Planocera-reticulata-1
747,16s,5s,5s_Porphyromonas-gingivalis-1
748,16s,5s,5s_Prasinocladus-sp.-1
749,16s,5s,5s_Prauserella-rugosa-1
750,16s,5s,5s_Proasellus-coxalis-1
751,16s,5s,5s_Propionibacterium-acnes-1
752,16s,5s,5s_Pseudomonas-aeruginosa-1
753,16s,5s,5s_Pseudomonas-aeruginosa-2
754,16s,5s,5s_Pseudomonas-denitrificans-1
755,16s,5s,5s_Pseudomonas-fluorescens-3
756,16s,5s,5s_Pseudomonas-fluorescens-4
757,16s,5s,5s_Pseudomonas-putida-2
758,16s,5s,5s_Pseudomonas-syringae-2
759,16s,5s,5s_Pseudonocardia-halophobica-1
760,16s,5s,5s_Pteridium-aquilinum-1
761,16s,5s,5s_Pyrenophora-graminea-1
762,16s,5s,5s_Pyrococcus-furiosus-1
763,16s,5s,5s_Ralstonia-solanacearum-1
764,16s,5s,5s_Ralstonia-solanacearum-2
765,16s,5s,5s_Renobacter-vaculatum-1
766,16s,5s,5s_Rhodobacter-capsulatus-1
767,16s,5s,5s_Rhodobacter-capsulatus-3
768,16s,5s,5s_Rhodobacter-sphaeroides-2
769,16s,5s,5s_Rhodopseudomonas-palustris-3
770,16s,5s,5s_Rhodosporidium-toruloides-1
771,16s,5s,5s_Roseococcus-thiosulfatophilus-2
772,16s,5s,5s_Saccharomonospora-sp.-1
773,16s,5s,5s_Saccharomyces-cerevisiae-6
774,16s,5s,5s_Saccharopolyspora-hirsuta-1
775,16s,5s,5s_Saccharopolyspora-rectivirgula-1
776,16s,5s,5s_Saccharothrix-australiensis-1
777,16s,5s,5s_Saccharothrix-mutabilis-1
778,16s,5s,5s_Salmonella-enterica-1
779,16s,5s,5s_Salmonella-enterica-4
780,16s,5s,5s_Salmonella-enterica-8
781,16s,5s,5s_Salmonella-typhimurium-3
782,16s,5s,5s_Samia-cynthia-ricini-x-Bombyx-mori-1
783,16s,5s,5s_Saprospira-grandis-1
784,16s,5s,5s_Scenedesmus-obliquus-1
785,16s,5s,5s_Schizosaccharomyces-pombe-2
786,16s,5s,5s_Scytosiphon-lomentaria-1
787,16s,5s,5s_Seliberia-stellata-1
788,16s,5s,5s_Sepia-officinalis-1
789,16s,5s,5s_Shewanella-colwelliana-1
790,16s,5s,5s_Shigella-flexneri-2
791,16s,5s,5s_Shigella-flexneri-3
792,16s,5s,5s_Sinorhizobium-meliloti-1
793,16s,5s,5s_Spinacia-oleracea-1
794,16s,5s,5s_Spiroplasma-melliferum-1
795,16s,5s,5s_Spirosoma-sp.-1
796,16s,5s,5s_Sporosarcina-ureae-1
797,16s,5s,5s_Staphylococcus-epidermidis-2
798,16s,5s,5s_Staphylococcus-haemolyticus-1
799,16s,5s,5s_Staphylococcus-haemolyticus-2
800,16s,5s,5s_Starkeya-novella-1
801,16s,5s,5s_Streptococcus-agalactiae-2
802,16s,5s,5s_Streptococcus-pneumoniae-2
803,16s,5s,5s_Streptomyces-ambofaciens-1
804,16s,5s,5s_Streptomyces-avermitilis-1
805,16s,5s,5s_Streptomyces-coelicolor-6
806,16s,5s,5s_Streptomyces-griseus-3
807,16s,5s,5s_Streptomyces-lividans-1
808,16s,5s,5s_Streptomyces-purpureus-1
809,16s,5s,5s_Streptomyces-roseoverticillatus-1
810,16s,5s,5s_Streptomyces-sp.-1
811,16s,5s,5s_Streptomyces-sp.-2
812,16s,5s,5s_Sulfolobus-tokodaii-1
813,16s,5s,5s_Symbiobacterium-thermophilum-1
814,16s,5s,5s_Tenebrio-molitor-1
815,16s,5s,5s_Terrapene-carolina-1
816,16s,5s,5s_Tetrahymena-thermophila-3
817,16s,5s,5s_Thermoactinomyces-vulgaris-1
818,16s,5s,5s_Thermomonospora-chromogena-1
819,16s,5s,5s_Thermomyces-lanuginosus-1
820,16s,5s,5s_Thermoplasma-volcanium-1
821,16s,5s,5s_Thermotoga-sp.-1
822,16s,5s,5s_Thermus-sp.-2
823,16s,5s,5s_Thermus-thermophilus-2
824,16s,5s,5s_Thermus-thermophilus-3
825,16s,5s,5s_Thiomonas-perometabolis-1
826,16s,5s,5s_Tinca-tinca-2
827,16s,5s,5s_Toxoplasma-gondii-1
828,16s,5s,5s_Tremella-mesenterica-1
829,16s,5s,5s_Tremella-mesenterica-2
830,16s,5s,5s_Treponema-denticola-1
831,16s,5s,5s_Tricholoma-matsutake-1
832,16s,5s,5s_Tropheryma-whipplei-1
833,16s,5s,5s_Ureaplasma-parvum-2
834,16s,5s,5s_Ustilago-scabiosae-1
835,16s,5s,5s_Vibrio-adaptatus-1
836,16s,5s,5s_Vibrio-alginolyticus-1
837,16s,5s,5s_Vibrio-cholerae-2
838,16s,5s,5s_Vibrio-cholerae-3
839,16s,5s,5s_Vibrio-cholerae-4
840,16s,5s,5s_Vibrio-cyclosites-1
841,16s,5s,5s_Vibrio-fluvialis-1
842,16s,5s,5s_Vibrio-harveyi-1
843,16s,5s,5s_Vibrio-harveyi-2
844,16s,5s,5s_Vibrio-mediterranei-1
845,16s,5s,5s_Vibrio-metschnikovii-1
846,16s,5s,5s_Vibrio-parahaemolyticus-6
847,16s,5s,5s_Vibrio-proteolyticus-1
848,16s,5s,5s_Vibrio-tubiashii-1
849,16s,5s,5s_Vicia-faba-1
850,16s,5s,5s_Vitreoscilla-beggiatoides-1
851,16s,5s,5s_Vitreoscilla-filiformis-1
852,16s,5s,5s_Weissella-viridescens-2
853,16s,5s,5s_Wolbachia-pipientis-1
854,16s,5s,5s_Wuchereria-bancrofti-1
855,16s,5s,5s_Xanthobacter-viscosus-1
856,16s,5s,5s_Xanthomonas-campestris-1
857,16s,5s,5s_Xenopus-borealis-2
858,16s,5s,5s_Xenopus-borealis-3
859,16s,5s,5s_Xenopus-borealis-4
860,16s,5s,5s_Xenopus-laevis-2
861,16s,5s,5s_Xenopus-laevis-3
862,16s,5s,5s_Xenopus-tropicalis-2
863,16s,5s,5s_Yersinia-pseudotuberculosis-3
864,16s,5s,5s_Zea-mays-1
865,16s,5s,5s_Zygoascus-hellenicus-1
866,16s,RNaseP,RNaseP_A.ambivalens
867,16s,RNaseP,RNaseP_A.brierleyi
868,16s,RNaseP,RNaseP_A.erythreum
869,16s,RNaseP,RNaseP_A.eutrophus
870,16s,RNaseP,RNaseP_A.fastidiosum
871,16s,RNaseP,RNaseP_A.ferrooxidans-g
872,16s,RNaseP,RNaseP_A.fulgidus
873,16s,RNaseP,RNaseP_A.laidlawii
874,16s,RNaseP,RNaseP_A.macrocytogenes123
875,16s,RNaseP,RNaseP_A.nidulans
876,16s,RNaseP,RNaseP_A.obstetricans
877,16s,RNaseP,RNaseP_A.paspali
878,16s,RNaseP,RNaseP_A.pernix
879,16s,RNaseP,RNaseP_A.tumefaciens
880,16s,RNaseP,RNaseP_A.vinlandii-CA
881,16s,RNaseP,RNaseP_Anabaena-ATCC29413
882,16s,RNaseP,RNaseP_Anabaena-PCC7120
883,16s,RNaseP,RNaseP_B.anthracis
884,16s,RNaseP,RNaseP_B.brevis
885,16s,RNaseP,RNaseP_B.bufo
886,16s,RNaseP,RNaseP_B.burgdorferi-g
887,16s,RNaseP,RNaseP_B.calamita
888,16s,RNaseP,RNaseP_B.halodurans
889,16s,RNaseP,RNaseP_B.hermsii
890,16s,RNaseP,RNaseP_B.megaterium
891,16s,RNaseP,RNaseP_B.pertussis
892,16s,RNaseP,RNaseP_B.stearothermophilus
893,16s,RNaseP,RNaseP_B.subtilis
894,16s,RNaseP,RNaseP_B.subtilis-g
895,16s,RNaseP,RNaseP_B.thetaiotaomicron
896,16s,RNaseP,RNaseP_BH145
897,16s,RNaseP,RNaseP_Buchnera-APS
898,16s,RNaseP,RNaseP_C.acetobutylicum
899,16s,RNaseP,RNaseP_C.aurantiacus
900,16s,RNaseP,RNaseP_C.crescentus
901,16s,RNaseP,RNaseP_C.difficile
902,16s,RNaseP,RNaseP_C.diphtheriae
903,16s,RNaseP,RNaseP_C.hydrogenoformans
904,16s,RNaseP,RNaseP_C.innocuum
905,16s,RNaseP,RNaseP_C.jejuni
906,16s,RNaseP,RNaseP_C.limicola
907,16s,RNaseP,RNaseP_C.muridarum-g
908,16s,RNaseP,RNaseP_C.paradoxa-cyanelle
909,16s,RNaseP,RNaseP_C.pneumoniae
910,16s,RNaseP,RNaseP_C.pneumoniae-AR39
911,16s,RNaseP,RNaseP_C.psittaci
912,16s,RNaseP,RNaseP_C.psittaci-R54
913,16s,RNaseP,RNaseP_C.tepidum
914,16s,RNaseP,RNaseP_C.tepidum-g
915,16s,RNaseP,RNaseP_C.trachomatis
916,16s,RNaseP,RNaseP_C.trachomatis-2
917,16s,RNaseP,RNaseP_C.trachomatis-D
918,16s,RNaseP,RNaseP_C.vinosum
919,16s,RNaseP,RNaseP_CPA49
920,16s,RNaseP,RNaseP_CPA54
921,16s,RNaseP,RNaseP_CPA56
922,16s,RNaseP,RNaseP_CPA58
923,16s,RNaseP,RNaseP_CPA59
924,16s,RNaseP,RNaseP_CPA61
925,16s,RNaseP,RNaseP_CPB139
926,16s,RNaseP,RNaseP_CPB144
927,16s,RNaseP,RNaseP_CPB147
928,16s,RNaseP,RNaseP_CPB149
929,16s,RNaseP,RNaseP_CPB70
930,16s,RNaseP,RNaseP_CPB72
931,16s,RNaseP,RNaseP_CPB73
932,16s,RNaseP,RNaseP_CPB74
933,16s,RNaseP,RNaseP_CPB7776
934,16s,RNaseP,RNaseP_CPB86
935,16s,RNaseP,RNaseP_Calothrix-PCC7601
936,16s,RNaseP,RNaseP_D.desulfuricans
937,16s,RNaseP,RNaseP_D.jeanneae
938,16s,RNaseP,RNaseP_D.radiodurans
939,16s,RNaseP,RNaseP_DU1
940,16s,RNaseP,RNaseP_Dermocarpa-PCC7437
941,16s,RNaseP,RNaseP_E.agglomerulans
942,16s,RNaseP,RNaseP_E.asper
943,16s,RNaseP,RNaseP_E.coli
944,16s,RNaseP,RNaseP_E.coli-JM109
945,16s,RNaseP,RNaseP_E.coli-g
946,16s,RNaseP,RNaseP_E.eschscholtzii-1
947,16s,RNaseP,RNaseP_E.eschscholtzii-2
948,16s,RNaseP,RNaseP_E.eschsholtzii
949,16s,RNaseP,RNaseP_E.faecalis
950,16s,RNaseP,RNaseP_E.faecalis-2
951,16s,RNaseP,RNaseP_E.thermomarinus
952,16s,RNaseP,RNaseP_EM14b-11
953,16s,RNaseP,RNaseP_EM14b-9
954,16s,RNaseP,RNaseP_ERE
955,16s,RNaseP,RNaseP_ERH
956,16s,RNaseP,RNaseP_ESH167E
957,16s,RNaseP,RNaseP_ESH167F
958,16s,RNaseP,RNaseP_ESH17b-7
959,16s,RNaseP,RNaseP_ESH183A
960,16s,RNaseP,RNaseP_ESH183D
961,16s,RNaseP,RNaseP_ESH20b-1
962,16s,RNaseP,RNaseP_ESH210B
963,16s,RNaseP,RNaseP_ESH212C
964,16s,RNaseP,RNaseP_ESH21b-4
965,16s,RNaseP,RNaseP_ESH26-4
966,16s,RNaseP,RNaseP_ESH30-3
967,16s,RNaseP,RNaseP_ESH46a-1
968,16s,RNaseP,RNaseP_ESH7-16
969,16s,RNaseP,RNaseP_ESH7-4
970,16s,RNaseP,RNaseP_ESH7-9
971,16s,RNaseP,RNaseP_F.antarctica
972,16s,RNaseP,RNaseP_F.mortiferum
973,16s,RNaseP,RNaseP_F.yabuuchiae
974,16s,RNaseP,RNaseP_Fischerella-UTEX1829
975,16s,RNaseP,RNaseP_G.gorilla
976,16s,RNaseP,RNaseP_G.sulfurreducens
977,16s,RNaseP,RNaseP_H.aurantiacus
978,16s,RNaseP,RNaseP_H.chlorum-partial
979,16s,RNaseP,RNaseP_H.cutirubrum
980,16s,RNaseP,RNaseP_H.influenza
981,16s,RNaseP,RNaseP_H.mobilis
982,16s,RNaseP,RNaseP_H.morrhuae
983,16s,RNaseP,RNaseP_H.pylori-26695
984,16s,RNaseP,RNaseP_H.pylori-48K
985,16s,RNaseP,RNaseP_H.pylori-J99
986,16s,RNaseP,RNaseP_H.pylori-RU1
987,16s,RNaseP,RNaseP_H.sapiens
988,16s,RNaseP,RNaseP_H.trapanicum
989,16s,RNaseP,RNaseP_I.calvum
990,16s,RNaseP,RNaseP_K.pneumoniae
991,16s,RNaseP,RNaseP_K.polysporus
992,16s,RNaseP,RNaseP_K.thermotolerans
993,16s,RNaseP,RNaseP_L.acidophilus
994,16s,RNaseP,RNaseP_L.borgpetersenii
995,16s,RNaseP,RNaseP_L.ferrooxidans-CF
996,16s,RNaseP,RNaseP_L.ferrooxidans-MK
997,16s,RNaseP,RNaseP_L.japonicus-IFO12422
998,16s,RNaseP,RNaseP_L.japonicus-IFO15385
999,16s,RNaseP,RNaseP_L.muta-1
1000,16s,RNaseP,RNaseP_L.weilii
1001,16s,RNaseP,RNaseP_LGA1
1002,16s,RNaseP,RNaseP_LGA10
1003,16s,RNaseP,RNaseP_LGA6
1004,16s,RNaseP,RNaseP_LGB21
1005,16s,RNaseP,RNaseP_LGB23
1006,16s,RNaseP,RNaseP_LGB27
1007,16s,RNaseP,RNaseP_LGB32
1008,16s,RNaseP,RNaseP_LGB41
1009,16s,RNaseP,RNaseP_LGW113
1010,16s,RNaseP,RNaseP_LGW116
1011,16s,RNaseP,RNaseP_LGW17
1012,16s,RNaseP,RNaseP_LGW18
1013,16s,RNaseP,RNaseP_LGW46
1014,16s,RNaseP,RNaseP_M.avium
1015,16s,RNaseP,RNaseP_M.barkeri
1016,16s,RNaseP,RNaseP_M.bovis
1017,16s,RNaseP,RNaseP_M.capricolum
1018,16s,RNaseP,RNaseP_M.fermentans
1019,16s,RNaseP,RNaseP_M.fervidus
1020,16s,RNaseP,RNaseP_M.flocculare
1021,16s,RNaseP,RNaseP_M.formicicum
1022,16s,RNaseP,RNaseP_M.genitalium
1023,16s,RNaseP,RNaseP_M.hyopneumoniae
1024,16s,RNaseP,RNaseP_M.jannaschii
1025,16s,RNaseP,RNaseP_M.leprae
1026,16s,RNaseP,RNaseP_M.luteus
1027,16s,RNaseP,RNaseP_M.maripaludus
1028,16s,RNaseP,RNaseP_M.phosphovorus-JCM9379
1029,16s,RNaseP,RNaseP_M.phosphovorus-JCM9380
1030,16s,RNaseP,RNaseP_M.pneumoniae
1031,16s,RNaseP,RNaseP_M.sedula
1032,16s,RNaseP,RNaseP_M.thermoautotrophicum-DH
1033,16s,RNaseP,RNaseP_M.thermoautotrophicumDH-2
1034,16s,RNaseP,RNaseP_M.thermoautotrphicumMarb
1035,16s,RNaseP,RNaseP_M.thermolithotrophicus
1036,16s,RNaseP,RNaseP_M.tuberculosis-g
1037,16s,RNaseP,RNaseP_M.vannielli
1038,16s,RNaseP,RNaseP_M.xanthus
1039,16s,RNaseP,RNaseP_N.albus
1040,16s,RNaseP,RNaseP_N.europaea
1041,16s,RNaseP,RNaseP_N.flavus
1042,16s,RNaseP,RNaseP_N.fulvus-JCM3335
1043,16s,RNaseP,RNaseP_N.fulvus-KCTC9580
1044,16s,RNaseP,RNaseP_N.gonnorhoeae
1045,16s,RNaseP,RNaseP_N.gregoryi
1046,16s,RNaseP,RNaseP_N.luteus
1047,16s,RNaseP,RNaseP_N.meningitidis-Z2491
1048,16s,RNaseP,RNaseP_N.meningtidis-MC58
1049,16s,RNaseP,RNaseP_N.olivacea-chloroplast
1050,16s,RNaseP,RNaseP_N.plantarum
1051,16s,RNaseP,RNaseP_N.pyridinolyticus
1052,16s,RNaseP,RNaseP_N.simplex
1053,16s,RNaseP,RNaseP_Nocardiodes-ATCC39419
1054,16s,RNaseP,RNaseP_Nocardiodes-NSP41
1055,16s,RNaseP,RNaseP_Nostoc-PCC6705
1056,16s,RNaseP,RNaseP_Nostoc-PCC7107
1057,16s,RNaseP,RNaseP_Nostoc-PCC7413
1058,16s,RNaseP,RNaseP_Onchorhynchus-1
1059,16s,RNaseP,RNaseP_Onchorhynchus-2
1060,16s,RNaseP,RNaseP_Onchorhynchus-sp-1
1061,16s,RNaseP,RNaseP_Onchorhynchus-sp-2
1062,16s,RNaseP,RNaseP_Oscillatoria-PCC7515
1063,16s,RNaseP,RNaseP_P.abyssi
1064,16s,RNaseP,RNaseP_P.acanthamoebae
1065,16s,RNaseP,RNaseP_P.aerogenes
1066,16s,RNaseP,RNaseP_P.aeruginosa
1067,16s,RNaseP,RNaseP_P.alcalifaciens
1068,16s,RNaseP,RNaseP_P.canadensis
1069,16s,RNaseP,RNaseP_P.cultripes
1070,16s,RNaseP,RNaseP_P.douglassii
1071,16s,RNaseP,RNaseP_P.fluorescens
1072,16s,RNaseP,RNaseP_P.furiosus
1073,16s,RNaseP,RNaseP_P.furiosus-2
1074,16s,RNaseP,RNaseP_P.gingivalis
1075,16s,RNaseP,RNaseP_P.guilliermondii
1076,16s,RNaseP,RNaseP_P.hollandica
1077,16s,RNaseP,RNaseP_P.horikoshi
1078,16s,RNaseP,RNaseP_P.innocua
1079,16s,RNaseP,RNaseP_P.marinus
1080,16s,RNaseP,RNaseP_P.marinus-2
1081,16s,RNaseP,RNaseP_P.maris
1082,16s,RNaseP,RNaseP_P.mississippiensis
1083,16s,RNaseP,RNaseP_P.purpurea-chloroplast
1084,16s,RNaseP,RNaseP_P.putida
1085,16s,RNaseP,RNaseP_P.pygmaeus
1086,16s,RNaseP,RNaseP_P.shigelloides
1087,16s,RNaseP,RNaseP_P.staleyi
1088,16s,RNaseP,RNaseP_P.strasburgensis
1089,16s,RNaseP,RNaseP_P.stutzeri
1090,16s,RNaseP,RNaseP_P.troglodytes
1091,16s,RNaseP,RNaseP_P.vulgaris
1092,16s,RNaseP,RNaseP_P126
1093,16s,RNaseP,RNaseP_P131
1094,16s,RNaseP,RNaseP_PF101
1095,16s,RNaseP,RNaseP_PS1
1096,16s,RNaseP,RNaseP_PS2
1097,16s,RNaseP,RNaseP_PS22
1098,16s,RNaseP,RNaseP_PS24
1099,16s,RNaseP,RNaseP_PS27
1100,16s,RNaseP,RNaseP_PS31
1101,16s,RNaseP,RNaseP_PS33
1102,16s,RNaseP,RNaseP_PS4
1103,16s,RNaseP,RNaseP_PS6
1104,16s,RNaseP,RNaseP_PS8
1105,16s,RNaseP,RNaseP_Prochlorococcus-NATL1
1106,16s,RNaseP,RNaseP_Prochlorococcus-NATL2
1107,16s,RNaseP,RNaseP_Prochlorococcus-PAC1A
1108,16s,RNaseP,RNaseP_Prochlorococcus-PCC9511
1109,16s,RNaseP,RNaseP_Prochlorococcus-TAK9803-2
1110,16s,RNaseP,RNaseP_Prochlorococcus-TATL2
1111,16s,RNaseP,RNaseP_Prochlorococcus-TATL2-2
1112,16s,RNaseP,RNaseP_R.americana-mito
1113,16s,RNaseP,RNaseP_R.capsulatus
1114,16s,RNaseP,RNaseP_R.norvegicus
1115,16s,RNaseP,RNaseP_R.palustris
1116,16s,RNaseP,RNaseP_R.prowazekii
1117,16s,RNaseP,RNaseP_R.rubrum
1118,16s,RNaseP,RNaseP_Rr327
1119,16s,RNaseP,RNaseP_Rr368
1120,16s,RNaseP,RNaseP_S.acidocaldarius
1121,16s,RNaseP,RNaseP_S.aureus
1122,16s,RNaseP,RNaseP_S.aureus-2
1123,16s,RNaseP,RNaseP_S.azurea-K161T
1124,16s,RNaseP,RNaseP_S.bayanus
1125,16s,RNaseP,RNaseP_S.bikiniensis
1126,16s,RNaseP,RNaseP_S.bovis
1127,16s,RNaseP,RNaseP_S.caesia-K163
1128,16s,RNaseP,RNaseP_S.caesia-K182
1129,16s,RNaseP,RNaseP_S.caesia-K200
1130,16s,RNaseP,RNaseP_S.caesia-K76T
1131,16s,RNaseP,RNaseP_S.caesia-SB01
1132,16s,RNaseP,RNaseP_S.caesia-SB22
1133,16s,RNaseP,RNaseP_S.carlsbergensis
1134,16s,RNaseP,RNaseP_S.castellii
1135,16s,RNaseP,RNaseP_S.cerevisiae
1136,16s,RNaseP,RNaseP_S.cyanea-K168T
1137,16s,RNaseP,RNaseP_S.diastaticus
1138,16s,RNaseP,RNaseP_S.epidermidis
1139,16s,RNaseP,RNaseP_S.equi
1140,16s,RNaseP,RNaseP_S.equi-g
1141,16s,RNaseP,RNaseP_S.faciem
1142,16s,RNaseP,RNaseP_S.fibuligera
1143,16s,RNaseP,RNaseP_S.glauca-K194
1144,16s,RNaseP,RNaseP_S.glauca-K195
1145,16s,RNaseP,RNaseP_S.glauca-K202
1146,16s,RNaseP,RNaseP_S.glauca-L169T
1147,16s,RNaseP,RNaseP_S.globosus
1148,16s,RNaseP,RNaseP_S.gordonii
1149,16s,RNaseP,RNaseP_S.japonicus
1150,16s,RNaseP,RNaseP_S.kluyveri
1151,16s,RNaseP,RNaseP_S.liquefaciens
1152,16s,RNaseP,RNaseP_S.lividans
1153,16s,RNaseP,RNaseP_S.malidevorans
1154,16s,RNaseP,RNaseP_S.marcescens
1155,16s,RNaseP,RNaseP_S.mutans
1156,16s,RNaseP,RNaseP_S.negevensis
1157,16s,RNaseP,RNaseP_S.octosporus
1158,16s,RNaseP,RNaseP_S.pastorianus
1159,16s,RNaseP,RNaseP_S.pneumoniae
1160,16s,RNaseP,RNaseP_S.polymorpha
1161,16s,RNaseP,RNaseP_S.putrefaciens
1162,16s,RNaseP,RNaseP_S.pyogenes
1163,16s,RNaseP,RNaseP_S.shibatae
1164,16s,RNaseP,RNaseP_S.solfataricus
1165,16s,RNaseP,RNaseP_S.solfataricus-P2
1166,16s,RNaseP,RNaseP_S.typhi
1167,16s,RNaseP,RNaseP_S.unisporus
1168,16s,RNaseP,RNaseP_S.uvarum
1169,16s,RNaseP,RNaseP_S.versatilis
1170,16s,RNaseP,RNaseP_S.viridis-K191
1171,16s,RNaseP,RNaseP_S.viridis-K197
